greedy-197;64
naive-198;99
greedy-198;55
naive-199;58
greedy-199;51
naive-200;74
greedy-200;66
naive-201;67
greedy-201;65
naive-202;71
greedy-202;67
naive-203;65
greedy-203;57
naive-204;65
greedy-204;61
naive-205;77
greedy-205;69
naive-206;99
greedy-206;64
naive-207;58
greedy-207;56
naive-208;58
greedy-208;56
naive-209;68
greedy-209;62
naive-210;66
greedy-210;64
naive-211;72
greedy-211;68
naive-212;73
greedy-212;67
naive-213;64
greedy-213;62
naive-214;70
greedy-214;66
naive-215;63
greedy-215;63
naive-216;64
greedy-216;64
naive-217;74
greedy-217;68
naive-218;60
greedy-218;60
naive-219;77
greedy-219;69
naive-220;67
greedy-220;65
naive-221;63
greedy-221;44
naive-222;60
greedy-222;53
naive-223;83
greedy-223;83
naive-224;54
greedy-224;54
naive-225;49
greedy-225;47
naive-226;69
greedy-226;69
naive-227;79
greedy-227;55
naive-228;69
greedy-228;52
naive-229;59
greedy-229;59
naive-230;77
greedy-230;63
naive-231;0
greedy-231;0
naive-232;86
greedy-232;80
naive-233;49
greedy-233;0
naive-234;2
greedy-234;0
naive-235;77
greedy-235;49
naive-236;35
greedy-236;33
naive-237;0
greedy-237;0
naive-238;38
greedy-238;32
naive-239;0
greedy-239;0
naive-240;0
greedy-240;0
naive-241;0
greedy-241;0
naive-242;0
greedy-242;0
naive-243;27
greedy-243;22
naive-244;64
greedy-244;0
naive-245;84
greedy-245;72
naive-246;2
greedy-246;0
naive-247;20
greedy-247;20
naive-248;0
greedy-248;0
naive-249;46
greedy-249;0
naive-250;0
greedy-250;0
naive-251;0
greedy-251;0
naive-252;0
greedy-252;0
naive-253;0
greedy-253;0
naive-254;0
greedy-254;0
naive-255;0
greedy-255;0
naive-256;14
greedy-256;0
naive-257;44
greedy-257;0
naive-258;0
greedy-258;0
naive-259;9
greedy-259;0
naive-260;0
greedy-260;0
naive-261;46
greedy-261;0
naive-262;0
greedy-262;0
naive-263;0
greedy-263;0
naive-264;50
greedy-264;0
naive-265;50
greedy-265;43
naive-266;0
greedy-266;0
naive-267;39
greedy-267;0
naive-268;36
greedy-268;0
naive-269;0
greedy-269;0
naive-270;0
greedy-270;0
naive-271;51
greedy-271;43
naive-272;26
greedy-272;22
naive-273;38
greedy-273;6
naive-274;43
greedy-274;0
naive-275;54
greedy-275;48
naive-276;0
greedy-276;0
naive-277;23
greedy-277;23
naive-278;0
greedy-278;0
naive-279;50
greedy-279;31
naive-280;8
greedy-280;0
naive-281;47
greedy-281;0
naive-282;52
greedy-282;32
naive-283;71
greedy-283;59
naive-284;45
greedy-284;41
naive-285;0
greedy-285;0
naive-286;60
greedy-286;42
naive-287;58
greedy-287;45
naive-288;45
greedy-288;41
naive-289;69
greedy-289;49
naive-290;43
greedy-290;34
naive-291;47
greedy-291;23
naive-292;47
greedy-292;40
naive-293;52
greedy-293;45
naive-294;70
greedy-294;43
naive-295;40
greedy-295;24
naive-296;19
greedy-296;19
naive-297;99
greedy-297;55
naive-298;71
greedy-298;57
naive-299;64
greedy-299;58
naive-300;53
greedy-300;51
naive-301;57
greedy-301;49
naive-302;71
greedy-302;56
naive-303;67
greedy-303;65
naive-304;52
greedy-304;50
naive-305;55
greedy-305;47
naive-306;54
greedy-306;40
naive-307;69
greedy-307;59
naive-308;57
greedy-308;53
naive-309;69
greedy-309;55
naive-310;69
greedy-310;61
naive-311;61
greedy-311;53
naive-312;70
greedy-312;62
naive-313;67
greedy-313;61
naive-314;70
greedy-314;62
naive-315;75
greedy-315;71
naive-316;66
greedy-316;60
naive-317;68
greedy-317;58
naive-318;51
greedy-318;45
naive-319;63
greedy-319;57
naive-320;79
greedy-320;68
naive-321;64
greedy-321;58
naive-322;81
greedy-322;71
naive-323;63
greedy-323;63
naive-324;64
greedy-324;58
naive-325;63
greedy-325;59
naive-326;65
greedy-326;65
naive-327;68
greedy-327;60
naive-328;63
greedy-328;59
naive-329;66
greedy-329;58
naive-330;61
greedy-330;57
naive-331;71
greedy-331;66
naive-332;83
greedy-332;83
naive-333;89
greedy-333;79
naive-334;76
greedy-334;76
naive-335;78
greedy-335;74
naive-336;65
greedy-336;63
naive-337;89
greedy-337;75
naive-338;57
greedy-338;55
naive-339;62
greedy-339;59
naive-340;76
greedy-340;68
naive-341;61
greedy-341;45
naive-342;62
greedy-342;62
naive-343;55
greedy-343;41
naive-344;51
greedy-344;51
naive-345;0
greedy-345;0
naive-346;55
greedy-346;55
naive-347;71
greedy-347;38
naive-348;4
greedy-348;0
naive-349;75
greedy-349;53
naive-350;56
greedy-350;41
naive-351;0
greedy-351;0
naive-352;0
greedy-352;0
naive-353;59
greedy-353;0
naive-354;0
greedy-354;0
naive-355;0
greedy-355;0
naive-356;0
greedy-356;0
naive-357;76
greedy-357;73
naive-358;0
greedy-358;0
naive-359;54
greedy-359;54
naive-360;56
greedy-360;43
naive-361;0
greedy-361;0
naive-362;0
greedy-362;0
naive-363;0
greedy-363;0
naive-364;0
greedy-364;0
naive-365;0
greedy-365;0
naive-366;0
greedy-366;0
naive-367;0
greedy-367;0
naive-368;0
greedy-368;0
naive-369;0
greedy-369;0
naive-370;0
greedy-370;0
naive-371;0
greedy-371;0
naive-372;0
greedy-372;0
naive-373;0
greedy-373;0
naive-374;0
greedy-374;0
naive-375;0
greedy-375;0
naive-376;0
greedy-376;0
naive-377;0
greedy-377;0
naive-378;0
greedy-378;0
naive-379;0
greedy-379;0
naive-380;0
greedy-380;0
naive-381;29
greedy-381;0
naive-382;0
greedy-382;0
naive-383;57
greedy-383;35
naive-384;47
greedy-384;0
naive-385;0
greedy-385;0
naive-386;46
greedy-386;0
naive-387;53
greedy-387;0
naive-388;49
greedy-388;36
naive-389;45
greedy-389;0
naive-390;0
greedy-390;0
naive-391;0
greedy-391;0
naive-392;0
greedy-392;0
naive-393;0
greedy-393;0
naive-394;49
greedy-394;36
naive-395;0
greedy-395;0
naive-396;0
greedy-396;0
naive-397;63
greedy-397;0
naive-398;54
greedy-398;0
naive-399;3
greedy-399;3
naive-400;49
greedy-400;37
naive-401;46
greedy-401;0
naive-402;72
greedy-402;58
naive-403;65
greedy-403;59
naive-404;66
greedy-404;54
naive-405;58
greedy-405;54
naive-406;78
greedy-406;57
naive-407;58
greedy-407;52
naive-408;56
greedy-408;46
naive-409;49
greedy-409;18
naive-410;62
greedy-410;62
naive-411;50
greedy-411;39
naive-412;55
greedy-412;51
naive-413;46
greedy-413;39
naive-414;99
greedy-414;48
naive-415;51
greedy-415;44
naive-416;56
greedy-416;56
naive-417;68
greedy-417;55
naive-418;57
greedy-418;0
naive-419;53
greedy-419;51
naive-420;70
greedy-420;64
naive-421;65
greedy-421;57
naive-422;69
greedy-422;57
naive-423;63
greedy-423;51
naive-424;76
greedy-424;68
naive-425;56
greedy-425;53
naive-426;64
greedy-426;54
naive-427;58
greedy-427;50
naive-428;61
greedy-428;55
naive-429;63
greedy-429;57
naive-430;60
greedy-430;49
naive-431;59
greedy-431;55
naive-432;78
greedy-432;64
naive-433;65
greedy-433;57
naive-434;50
greedy-434;44
naive-435;99
greedy-435;58
naive-436;62
greedy-436;56
naive-437;51
greedy-437;43
naive-438;79
greedy-438;59
naive-439;58
greedy-439;46
naive-440;65
greedy-440;63
naive-441;63
greedy-441;61
naive-442;72
greedy-442;67
naive-443;72
greedy-443;67
naive-444;67
greedy-444;60
naive-445;70
greedy-445;65
naive-446;76
greedy-446;71
naive-447;68
greedy-447;61
naive-448;79
greedy-448;72
naive-449;78
greedy-449;71
naive-450;68
greedy-450;68
naive-451;59
greedy-451;54
naive-452;74
greedy-452;62
naive-453;59
greedy-453;59
naive-454;64
greedy-454;48
naive-455;62
greedy-455;60
naive-456;43
greedy-456;17
naive-457;57
greedy-457;57
naive-458;79
greedy-458;79
naive-459;51
greedy-459;42
naive-460;74
greedy-460;67
naive-461;50
greedy-461;44
naive-462;9
greedy-462;0
naive-463;69
greedy-463;64
naive-464;0
greedy-464;0
naive-465;0
greedy-465;0
naive-466;64
greedy-466;40
naive-467;56
greedy-467;52
naive-468;39
greedy-468;35
naive-469;51
greedy-469;44
naive-470;0
greedy-470;0
naive-471;31
greedy-471;0
naive-472;0
greedy-472;0
naive-473;0
greedy-473;0
naive-474;37
greedy-474;0
naive-475;0
greedy-475;0
naive-476;0
greedy-476;0
naive-477;0
greedy-477;0
naive-478;0
greedy-478;0
naive-479;53
greedy-479;0
naive-480;41
greedy-480;39
naive-481;12
greedy-481;12
naive-482;0
greedy-482;0
naive-483;0
greedy-483;0
naive-484;0
greedy-484;0
naive-485;0
greedy-485;0
naive-486;0
greedy-486;0
naive-487;0
greedy-487;0
naive-488;0
greedy-488;0
naive-489;0
greedy-489;0
naive-490;0
greedy-490;0
naive-491;0
greedy-491;0
naive-492;0
greedy-492;0
naive-493;0
greedy-493;0
naive-494;57
greedy-494;0
naive-495;0
greedy-495;0
naive-496;43
greedy-496;43
naive-497;0
greedy-497;0
naive-498;0
greedy-498;0
naive-499;0
greedy-499;0
naive-500;51
greedy-500;0
naive-501;87
greedy-501;56
naive-502;0
greedy-502;0
naive-503;54
greedy-503;0
naive-504;52
greedy-504;35
naive-505;0
greedy-505;0
naive-506;51
greedy-506;0
naive-507;0
greedy-507;0
naive-508;0
greedy-508;0
naive-509;0
greedy-509;0
naive-510;36
greedy-510;12
naive-511;50
greedy-511;42
naive-512;1
greedy-512;0
naive-513;0
greedy-513;0
naive-514;99
greedy-514;35
naive-515;38
greedy-515;0
naive-516;82
greedy-516;80
naive-517;0
greedy-517;0
naive-518;35
greedy-518;2
naive-519;47
greedy-519;0
naive-520;50
greedy-520;46
naive-521;40
greedy-521;0
naive-522;45
greedy-522;0
naive-523;0
greedy-523;0
naive-524;72
greedy-524;72
naive-525;69
greedy-525;44
naive-526;40
greedy-526;40
naive-527;80
greedy-527;63
naive-528;0
greedy-528;0
naive-529;37
greedy-529;35
naive-530;38
greedy-530;26
naive-531;74
greedy-531;68
naive-532;58
greedy-532;58
naive-533;52
greedy-533;52
naive-534;71
greedy-534;43
naive-535;68
greedy-535;58
naive-536;42
greedy-536;38
naive-537;85
greedy-537;67
naive-538;64
greedy-538;48
naive-539;69
greedy-539;63
naive-540;76
greedy-540;66
naive-541;77
greedy-541;69
naive-542;66
greedy-542;60
naive-543;72
greedy-543;58
naive-544;71
greedy-544;61
naive-545;57
greedy-545;45
naive-546;58
greedy-546;38
naive-547;55
greedy-547;43
naive-548;68
greedy-548;58
naive-549;74
greedy-549;60
naive-550;77
greedy-550;71
naive-551;72
greedy-551;68
naive-552;81
greedy-552;72
naive-553;76
greedy-553;76
naive-554;77
greedy-554;69
naive-555;72
greedy-555;66
naive-556;81
greedy-556;77
naive-557;80
greedy-557;78
naive-558;99
greedy-558;73
naive-559;76
greedy-559;72
naive-560;73
greedy-560;73
naive-561;63
greedy-561;63
naive-562;72
greedy-562;67
naive-563;60
greedy-563;54
naive-564;50
greedy-564;42
naive-565;61
greedy-565;59
naive-566;71
greedy-566;66
naive-567;45
greedy-567;36
naive-568;65
greedy-568;58
naive-569;68
greedy-569;60
naive-570;54
greedy-570;0
naive-571;38
greedy-571;19
naive-572;50
greedy-572;46
naive-573;69
greedy-573;38
naive-574;43
greedy-574;39
naive-575;45
greedy-575;31
naive-576;57
greedy-576;53
naive-577;44
greedy-577;31
naive-578;66
greedy-578;59
naive-579;64
greedy-579;55
naive-580;0
greedy-580;0
naive-581;35
greedy-581;3
naive-582;38
greedy-582;0
naive-583;0
greedy-583;0
naive-584;4
greedy-584;0
naive-585;38
greedy-585;38
naive-586;31
greedy-586;25
naive-587;30
greedy-587;0
naive-588;46
greedy-588;0
naive-589;55
greedy-589;53
naive-590;42
greedy-590;18
naive-591;0
greedy-591;0
naive-592;0
greedy-592;0
naive-593;0
greedy-593;0
naive-594;0
greedy-594;0
naive-595;0
greedy-595;0
naive-596;0
greedy-596;0
naive-597;0
greedy-597;0
naive-598;5
greedy-598;0
naive-599;99
greedy-599;0
naive-600;0
greedy-600;0
naive-601;0
greedy-601;0
naive-602;0
greedy-602;0
naive-603;0
greedy-603;0
naive-604;0
greedy-604;0
naive-605;0
greedy-605;0
naive-606;0
greedy-606;0
naive-607;0
greedy-607;0
naive-608;0
greedy-608;0
naive-609;0
greedy-609;0
naive-610;0
greedy-610;0
naive-611;0
greedy-611;0
naive-612;0
greedy-612;0
naive-613;0
greedy-613;0
naive-614;0
greedy-614;0
naive-615;0
greedy-615;0
naive-616;0
greedy-616;0
naive-617;0
greedy-617;0
naive-618;0
greedy-618;0
naive-619;0
greedy-619;0
naive-620;0
greedy-620;0
naive-621;66
greedy-621;48
naive-622;0
greedy-622;0
naive-623;0
greedy-623;0
naive-624;54
greedy-624;0
naive-625;38
greedy-625;0
naive-626;0
greedy-626;0
naive-627;24
greedy-627;0
naive-628;37
greedy-628;0
naive-629;57
greedy-629;57
naive-630;0
greedy-630;0
naive-631;0
greedy-631;0
naive-632;43
greedy-632;12
naive-633;78
greedy-633;47
naive-634;59
greedy-634;41
naive-635;42
greedy-635;0
naive-636;66
greedy-636;38
naive-637;0
greedy-637;0
naive-638;0
greedy-638;0
naive-639;0
greedy-639;0
naive-640;55
greedy-640;51
naive-641;89
greedy-641;69
naive-642;99
greedy-642;70
naive-643;0
greedy-643;0
naive-644;59
greedy-644;0
naive-645;0
greedy-645;0
naive-646;63
greedy-646;43
naive-647;54
greedy-647;48
naive-648;63
greedy-648;35
naive-649;62
greedy-649;58
naive-650;48
greedy-650;39
naive-651;74
greedy-651;62
naive-652;54
greedy-652;52
naive-653;44
greedy-653;38
naive-654;64
greedy-654;50
naive-655;51
greedy-655;45
naive-656;63
greedy-656;53
naive-657;58
greedy-657;42
naive-658;36
greedy-658;0
naive-659;53
greedy-659;47
naive-660;53
greedy-660;0
naive-661;69
greedy-661;63
naive-662;79
greedy-662;69
naive-663;70
greedy-663;68
naive-664;76
greedy-664;69
naive-665;66
greedy-665;66
naive-666;78
greedy-666;76
naive-667;73
greedy-667;67
naive-668;72
greedy-668;72
naive-669;79
greedy-669;74
naive-670;77
greedy-670;71
naive-671;69
greedy-671;65
naive-672;73
greedy-672;73
naive-673;70
greedy-673;65
naive-674;60
greedy-674;58
naive-675;65
greedy-675;63
naive-676;75
greedy-676;69
naive-677;77
greedy-677;70
naive-678;69
greedy-678;64
naive-679;60
greedy-679;57
naive-680;65
greedy-680;63
naive-681;61
greedy-681;61
naive-682;50
greedy-682;45
naive-683;54
greedy-683;41
naive-684;73
greedy-684;37
naive-685;76
greedy-685;44
naive-686;41
greedy-686;41
naive-687;61
greedy-687;55
naive-688;49
greedy-688;44
naive-689;46
greedy-689;28
naive-690;61
greedy-690;53
naive-691;20
greedy-691;16
naive-692;53
greedy-692;0
naive-693;43
greedy-693;32
naive-694;0
greedy-694;0
naive-695;0
greedy-695;0
naive-696;44
greedy-696;37
naive-697;0
greedy-697;0
naive-698;0
greedy-698;0
naive-699;47
greedy-699;38
naive-700;43
greedy-700;0
naive-701;0
greedy-701;0
naive-702;0
greedy-702;0
naive-703;0
greedy-703;0
naive-704;0
greedy-704;0
naive-705;0
greedy-705;0
naive-706;6
greedy-706;0
naive-707;0
greedy-707;0
naive-708;0
greedy-708;0
naive-709;0
greedy-709;0
naive-710;0
greedy-710;0
naive-711;29
greedy-711;29
naive-712;39
greedy-712;0
naive-713;0
greedy-713;0
naive-714;0
greedy-714;0
naive-715;3
greedy-715;0
naive-716;0
greedy-716;0
naive-717;0
greedy-717;0
naive-718;0
greedy-718;0
naive-719;0
greedy-719;0
naive-720;0
greedy-720;0
naive-721;0
greedy-721;0
naive-722;0
greedy-722;0
naive-723;99
greedy-723;0
naive-724;0
greedy-724;0
naive-725;0
greedy-725;0
naive-726;35
greedy-726;0
naive-727;0
greedy-727;0
naive-728;0
greedy-728;0
naive-729;0
greedy-729;0
naive-730;0
greedy-730;0
naive-731;29
greedy-731;0
naive-732;0
greedy-732;0
naive-733;0
greedy-733;0
naive-734;23
greedy-734;0
naive-735;0
greedy-735;0
naive-736;0
greedy-736;0
naive-737;0
greedy-737;0
naive-738;0
greedy-738;0
naive-739;0
greedy-739;0
naive-740;0
greedy-740;0
naive-741;0
greedy-741;0
naive-742;0
greedy-742;0
naive-743;0
greedy-743;0
naive-744;24
greedy-744;8
naive-745;42
greedy-745;0
naive-746;0
greedy-746;0
naive-747;0
greedy-747;0
naive-748;0
greedy-748;0
naive-749;58
greedy-749;0
naive-750;0
greedy-750;0
naive-751;71
greedy-751;63
naive-752;75
greedy-752;58
naive-753;99
greedy-753;70
naive-754;50
greedy-754;44
naive-755;8
greedy-755;0
naive-756;59
greedy-756;44
naive-757;35
greedy-757;0
naive-758;58
greedy-758;0
naive-759;56
greedy-759;0
naive-760;86
greedy-760;0
naive-761;62
greedy-761;62
naive-762;83
greedy-762;77
naive-763;0
greedy-763;0
naive-764;36
greedy-764;0
naive-765;88
greedy-765;56
naive-766;76
greedy-766;60
naive-767;76
greedy-767;46
naive-768;55
greedy-768;0
naive-769;70
greedy-769;62
naive-770;44
greedy-770;0
naive-771;80
greedy-771;75
naive-772;78
greedy-772;73
naive-773;76
greedy-773;72
naive-774;82
greedy-774;79
naive-775;73
greedy-775;71
naive-776;69
greedy-776;64
naive-777;74
greedy-777;70
naive-778;71
greedy-778;69
naive-779;78
greedy-779;74
naive-780;71
greedy-780;63
naive-781;68
greedy-781;68
naive-782;72
greedy-782;70
naive-783;74
greedy-783;66
naive-784;67
greedy-784;67
naive-785;70
greedy-785;66
naive-786;80
greedy-786;80
naive-787;63
greedy-787;55
naive-788;71
greedy-788;71
naive-789;75
greedy-789;68
naive-790;73
greedy-790;71
naive-791;44
greedy-791;6
naive-792;55
greedy-792;51
naive-793;50
greedy-793;9
naive-794;60
greedy-794;54
naive-795;41
greedy-795;12
naive-796;72
greedy-796;64
naive-797;61
greedy-797;56
naive-798;70
greedy-798;49
naive-799;52
greedy-799;52
naive-800;53
greedy-800;46
naive-801;53
greedy-801;37
naive-802;44
greedy-802;44
naive-803;42
greedy-803;0
naive-804;39
greedy-804;31
naive-805;44
greedy-805;25
naive-806;63
greedy-806;61
naive-807;60
greedy-807;56
naive-808;68
greedy-808;15
naive-809;31
greedy-809;31
naive-810;52
greedy-810;52
naive-811;31
greedy-811;18
naive-812;25
greedy-812;15
naive-813;0
greedy-813;0
naive-814;0
greedy-814;0
naive-815;42
greedy-815;13
naive-816;0
greedy-816;0
naive-817;0
greedy-817;0
naive-818;1
greedy-818;0
naive-819;0
greedy-819;0
naive-820;0
greedy-820;0
naive-821;0
greedy-821;0
naive-822;0
greedy-822;0
naive-823;0
greedy-823;0
naive-824;0
greedy-824;0
naive-825;45
greedy-825;35
naive-826;99
greedy-826;0
naive-827;0
greedy-827;0
naive-828;0
greedy-828;0
naive-829;0
greedy-829;0
naive-830;0
greedy-830;0
naive-831;0
greedy-831;0
naive-832;0
greedy-832;0
naive-833;0
greedy-833;0
naive-834;0
greedy-834;0
naive-835;0
greedy-835;0
naive-836;0
greedy-836;0
naive-837;0
greedy-837;0
naive-838;0
greedy-838;0
naive-839;0
greedy-839;0
naive-840;0
greedy-840;0
naive-841;0
greedy-841;0
naive-842;0
greedy-842;0
naive-843;0
greedy-843;0
naive-844;0
greedy-844;0
naive-845;0
greedy-845;0
naive-846;99
greedy-846;0
naive-847;0
greedy-847;0
naive-848;0
greedy-848;0
naive-849;0
greedy-849;0
naive-850;0
greedy-850;0
naive-851;35
greedy-851;0
naive-852;0
greedy-852;0
naive-853;0
greedy-853;0
naive-854;0
greedy-854;0
naive-855;0
greedy-855;0
naive-856;16
greedy-856;0
naive-857;35
greedy-857;0
naive-858;0
greedy-858;0
naive-859;65
greedy-859;35
naive-860;76
greedy-860;76
naive-861;0
greedy-861;0
naive-862;0
greedy-862;0
naive-863;37
greedy-863;0
naive-864;99
greedy-864;0
naive-865;0
greedy-865;0
naive-866;56
greedy-866;39
naive-867;0
greedy-867;0
naive-868;99
greedy-868;0
naive-869;69
greedy-869;0
naive-870;62
greedy-870;52
naive-871;36
greedy-871;0
naive-872;0
greedy-872;0
naive-873;59
greedy-873;0
naive-874;41
greedy-874;0
naive-875;0
greedy-875;0
naive-876;69
greedy-876;39
naive-877;44
greedy-877;0
naive-878;81
greedy-878;0
naive-879;82
greedy-879;82
naive-880;65
greedy-880;65
naive-881;78
greedy-881;74
naive-882;82
greedy-882;78
naive-883;99
greedy-883;70
naive-884;77
greedy-884;75
naive-885;74
greedy-885;67
naive-886;72
greedy-886;70
naive-887;76
greedy-887;74
naive-888;76
greedy-888;72
naive-889;79
greedy-889;72
naive-890;75
greedy-890;71
naive-891;68
greedy-891;62
naive-892;77
greedy-892;72
naive-893;66
greedy-893;64
naive-894;66
greedy-894;60
naive-895;78
greedy-895;76
naive-896;71
greedy-896;57
naive-897;76
greedy-897;74
naive-898;71
greedy-898;67
naive-899;71
greedy-899;65
naive-900;71
greedy-900;56
naive-901;55
greedy-901;55
naive-902;43
greedy-902;41
naive-903;65
greedy-903;54
naive-904;64
greedy-904;58
naive-905;63
greedy-905;63
naive-906;62
greedy-906;62
naive-907;56
greedy-907;56
naive-908;80
greedy-908;78
naive-909;63
greedy-909;58
naive-910;59
greedy-910;43
naive-911;64
greedy-911;62
naive-912;58
greedy-912;44
naive-913;63
greedy-913;61
naive-914;55
greedy-914;41
naive-915;28
greedy-915;28
naive-916;60
greedy-916;53
naive-917;36
greedy-917;0
naive-918;35
greedy-918;33
naive-919;56
greedy-919;38
naive-920;48
greedy-920;40
naive-921;35
greedy-921;0
naive-922;59
greedy-922;45
naive-923;52
greedy-923;37
naive-924;0
greedy-924;0
naive-925;55
greedy-925;29
naive-926;35
greedy-926;35
naive-927;46
greedy-927;44
naive-928;0
greedy-928;0
naive-929;19
greedy-929;0
naive-930;56
greedy-930;54
naive-931;0
greedy-931;0
naive-932;42
greedy-932;31
naive-933;0
greedy-933;0
